source,target,weight
31129,31247,32.0
31129,31230,3.0
31129,31064,3.0
31129,31108,5.0
31129,31007,2.0
31129,31623,4.0
31129,31241,5.0
31129,31600,12.0
31129,31228,4.0
31129,31243,8.0
31129,31266,2.0
31129,31613,1.0
31129,31272,20.0
31129,31229,6.0
31129,31321,13.0
31129,31265,1.0
31129,31233,6.0
31129,31281,4.0
31129,31212,5.0
31129,31277,10.0
31129,31290,5.0
31129,31201,1.0
31129,31289,31.0
31129,31248,22.0
31129,31203,5.0
31129,31258,17.0
31129,31628,2.0
31129,31271,13.0
31129,31646,4.0
31129,31232,5.0
31281,31200,19.0
31281,31288,4.0
31281,31215,1.0
31281,31128,7.0
31281,31627,4.0
31281,31646,1.0
31281,31214,4.0
31281,31266,43.0
31281,31101,23.0
31281,31272,2.0
31281,31110,3.0
31281,31290,2.0
31281,31129,4.0
31281,31265,22.0
31281,31108,3.0
31281,31314,2.0
31281,31229,10.0
31281,31321,4.0
31281,31289,1.0
31281,31232,31.0
31281,31233,1.0
31281,31228,35.0
31281,31257,1.0
31281,31615,2.0
31281,31227,10.0
31281,31203,30.0
31281,31277,1.0
31281,31623,6.0
31281,31247,2.0
31281,31603,8.0
31281,31219,1.0
31281,31201,41.0
31281,31246,2.0
31281,31613,1.0
31281,31241,9.0
31281,31600,22.0
31281,31243,2.0
31281,31212,8.0
31281,31230,34.0
31203,31108,1.0
31203,31014,1.0
31203,31613,2.0
31203,31272,1.0
31203,31603,8.0
31203,31281,40.0
31203,31265,20.0
31203,31227,8.0
31203,31627,8.0
31203,31228,21.0
31203,31289,2.0
31203,31628,3.0
31203,31271,1.0
31203,31214,16.0
31203,31247,2.0
31203,31128,19.0
31203,31200,35.0
31203,31232,12.0
31203,31623,4.0
31203,31321,6.0
31203,31230,12.0
31203,31609,2.0
31203,31277,16.0
31203,31110,13.0
31203,31212,16.0
31203,31241,7.0
31203,31615,2.0
31203,31266,19.0
31203,31215,3.0
31203,31249,5.0
31203,31233,11.0
31203,31101,48.0
31203,31246,14.0
31203,31129,6.0
31203,31600,21.0
31203,31646,1.0
31203,31295,1.0
31203,31288,7.0
31203,31314,1.0
31203,31290,1.0
31203,31201,20.0
31203,31229,30.0
31203,31258,2.0
31203,31219,4.0
31277,31219,4.0
31277,31230,13.0
31277,31228,16.0
31277,31247,24.0
31277,31129,4.0
31277,31257,6.0
31277,31241,6.0
31277,31258,30.0
31277,31200,1.0
31277,31229,10.0
31277,31290,9.0
31277,31203,12.0
31277,31215,5.0
31277,31214,10.0
31277,31603,3.0
31277,31265,9.0
31277,31271,1.0
31277,31227,12.0
31277,31266,7.0
31277,31272,1.0
31277,31321,9.0
31277,31281,5.0
31277,31243,2.0
31277,31248,4.0
31277,31609,9.0
31277,31233,6.0
31277,31201,6.0
31277,31212,2.0
31277,31314,1.0
31277,31628,1.0
31277,31295,6.0
31277,31110,5.0
31277,31108,11.0
31277,31128,5.0
31277,31101,8.0
31277,31600,20.0
31277,31288,13.0
31277,31623,11.0
31277,31232,7.0
31277,31289,31.0
31277,31615,5.0
31277,31246,3.0
31277,31249,3.0
31277,31646,1.0
31215,31295,15.0
31215,31233,3.0
31215,31128,4.0
31215,31219,2.0
31215,31613,1.0
31215,31101,8.0
31215,31609,2.0
31215,31258,9.0
31215,31110,3.0
31215,31272,1.0
31215,31628,1.0
31215,31603,6.0
31215,31321,8.0
31215,31623,3.0
31215,31314,9.0
31215,31108,5.0
31215,31289,25.0
31215,31627,1.0
31215,31229,5.0
31215,31290,6.0
31215,31281,1.0
31215,31212,1.0
31215,31288,4.0
31215,31248,3.0
31215,31201,2.0
31215,31247,2.0
31215,31265,3.0
31215,31227,2.0
31215,31277,2.0
31215,31214,2.0
31215,31246,2.0
31215,31257,4.0
31215,31203,1.0
31215,31271,2.0
31215,31646,7.0
31215,31200,6.0
31215,31249,4.0
31295,31243,1.0
31295,31603,2.0
31295,31227,4.0
31295,31248,4.0
31295,31277,1.0
31295,31110,2.0
31295,31203,3.0
31295,31201,4.0
31295,31215,14.0
31295,31200,10.0
31295,31128,12.0
31295,31246,7.0
31295,31249,3.0
31295,31289,3.0
31295,31257,6.0
31295,31266,2.0
31295,31247,2.0
31295,31228,3.0
31295,31219,2.0
31295,31233,3.0
31295,31241,8.0
31295,31214,5.0
31295,31212,11.0
31295,31232,2.0
31295,31229,5.0
31295,31258,4.0
31295,31014,50.0
31241,31233,23.0
31241,31277,16.0
31241,31266,8.0
31241,31227,13.0
31241,31110,5.0
31241,31314,1.0
31241,31219,3.0
31241,31200,53.0
31241,31129,10.0
31241,31272,5.0
31241,31600,7.0
31241,31228,29.0
31241,31257,5.0
31241,31281,14.0
31241,31615,1.0
31241,31212,59.0
31241,31128,39.0
31241,31321,8.0
31241,31295,13.0
31241,31203,9.0
31241,31609,1.0
31241,31201,21.0
31241,31646,3.0
31241,31623,1.0
31241,31289,5.0
31241,31627,4.0
31241,31215,6.0
31241,31248,3.0
31241,31229,11.0
31241,31246,30.0
31241,31258,4.0
31241,31271,2.0
31241,31101,23.0
31241,31265,5.0
31241,31230,15.0
31241,31603,12.0
31241,31288,10.0
31241,31232,1.0
31241,31247,9.0
31241,31014,3.0
31241,31214,19.0
31321,31110,2.0
31321,31246,5.0
31321,31230,8.0
31321,31108,7.0
31321,31265,4.0
31321,31288,36.0
31321,31613,4.0
31321,31241,2.0
31321,31249,2.0
31321,31228,12.0
31321,31219,7.0
31321,31215,9.0
31321,31233,3.0
31321,31002,1.0
31321,31248,9.0
31321,31266,1.0
31321,31628,3.0
31321,31646,3.0
31321,31128,4.0
31321,31277,14.0
31321,31623,9.0
31321,31627,1.0
31321,31258,54.0
31321,31214,5.0
31321,31603,2.0
31321,31281,4.0
31321,31243,6.0
31321,31232,22.0
31321,31014,1.0
31321,31201,7.0
31321,31600,2.0
31321,31272,12.0
31321,31129,19.0
31321,31247,22.0
31321,31289,55.0
31321,31271,17.0
31321,31290,6.0
31321,31064,2.0
31321,31203,14.0
31321,31257,4.0
31609,31215,3.0
31609,31212,1.0
31609,31628,38.0
31609,31613,4.0
31609,31228,1.0
31609,31108,62.0
31609,31230,4.0
31609,31272,4.0
31609,31277,8.0
31609,31214,2.0
31609,31623,3.0
31609,31007,3.0
31609,31627,2.0
31609,31603,1.0
31609,31257,2.0
31609,31247,5.0
31609,31290,4.0
31609,31064,1.0
31609,31101,1.0
31609,31321,5.0
31609,31646,2.0
31609,31258,2.0
31609,31249,12.0
31609,31314,5.0
31609,31014,1.0
31609,31248,5.0
31609,31233,1.0
31609,31241,1.0
31609,31271,2.0
31249,31289,7.0
31249,31247,32.0
31249,31064,33.0
31249,31129,3.0
31249,31002,13.0
31249,31321,16.0
31249,31219,3.0
31249,31200,2.0
31249,31609,6.0
31249,31623,7.0
31249,31203,1.0
31249,31646,8.0
31249,31243,2.0
31249,31271,4.0
31249,31277,11.0
31249,31248,17.0
31249,31101,1.0
31249,31272,12.0
31249,31014,1.0
31249,31265,1.0
31249,31314,2.0
31249,31228,3.0
31249,31290,20.0
31249,31232,4.0
31249,31241,2.0
31249,31212,1.0
31249,31258,55.0
31249,31295,2.0
31249,31257,1.0
31249,31288,14.0
31249,31007,7.0
31249,31215,5.0
31249,31266,1.0
31249,31108,14.0
31249,31201,3.0
31603,31232,10.0
31603,31247,3.0
31603,31248,9.0
31603,31627,18.0
31603,31609,5.0
31603,31201,7.0
31603,31321,4.0
31603,31623,53.0
31603,31203,9.0
31603,31271,12.0
31603,31101,4.0
31603,31277,15.0
31603,31246,1.0
31603,31615,43.0
31603,31129,3.0
31603,31243,6.0
31603,31272,10.0
31603,31295,6.0
31603,31219,4.0
31603,31228,16.0
31603,31628,7.0
31603,31229,3.0
31603,31200,4.0
31603,31266,9.0
31603,31241,12.0
31603,31214,2.0
31603,31230,9.0
31603,31227,5.0
31603,31257,2.0
31603,31289,3.0
31603,31212,3.0
31603,31613,9.0
31603,31600,26.0
31603,31288,7.0
31603,31265,34.0
31603,31108,6.0
31603,31281,6.0
31603,31215,12.0
